SalesKey,DateKey,SalesQuantity,SaleAmount,ProfitAmount,Region,States,ProductName,ProductCategoryName,ProductSubcategoryName,Feedback
208,2019-12-18,1,37.5,100.0,93200,ST DENIS,DIVERS,DIVERS,DEFLECTEUR AVANT DROIT VERT PEUGEOT 307 5P/SW 01-07  6542RGSH5FVZ,3
208,2019-12-18,1,66.67,100.0,93200,ST DENIS,DIVERS,DIVERS,1 PARALELLISME FIAT DUCATO FX-414-HM,3
209,2020-02-07,1,100.0,100.0,77100,MEAUX,DIVERS,DIVERS,POMPE DE DIRECTION ,4
209,2020-02-07,1,111.11,100.0,77100,MEAUX,DIVERS,DIVERS,2 pneus 215/70/15c,4
211,2020-07-07,1,74.17,100.0,94500,CHAMPIGNY SUR MARNE,DIVERS,DIVERS,REMPLACER PARE BRISE MERCEDES AXOR,2
211,2020-07-07,1,402.5,0.0,94500,CHAMPIGNY SUR MARNE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé gris,2
212,2020-09-02,1,151.67,100.0,95360,MONTMAGNY,DIVERS,DIVERS,VITRAGE CITROEN C4 AVEC CAPTEUR,4
212,2020-09-02,1,76.67,100.0,95360,MONTMAGNY,DIVERS,DIVERS,PARE BRISE SMART 5387AGSMV75,4
213,2020-12-03,1,118.06,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,2 PNEUS 215/65/15C,9
214,2021-07-27,1,71.67,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,REMPLACER PARE BRISE VERT DAF,7
214,2021-07-27,1,83.33,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,2 PNEUS 185/65/15,7
215,2022-01-07,1,44.62,100.0,95380,LOUVRES,DIVERS,DIVERS,PARE BRISE CITROEN AX 2719AGN,9
217,2022-10-04,1,83.33,100.0,93430,VILLETANEUSE,DIVERS,DIVERS,1 PARA +1REMPLACEMENT PNEU IVECO EG-945-QF,7
219,2023-04-20,1,243.72,0.0,93300,AUBERVILLIERS,DIVERS,PILKINGTON,Kit PB Vert solar + Acc,1
219,2023-04-20,1,402.14,0.0,93300,AUBERVILLIERS,DIVERS,AGC,Pare-brise vert,1
220,2023-06-23,1,91.67,100.0,95800,CERGY,DIVERS,DIVERS,PARE-BRISE REFL CITROEN PICASSO04-09  2729ACCV1C,7
220,2023-06-23,1,549.03,0.0,95800,CERGY,DIVERS,TOYOTA,LUNETTE V CHAUFFANTE (YC ENJOLIVEURS G/D),7
222,2023-10-30,1,298.63,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,CITROEN,PARE-BRISE V CAPTEUR PLUIE (YC CALES+ENJOLIVEURS),1
223,2024-02-16,1,232.55,0.0,2290,AMBLENY,DIVERS,FIAT,PARE-BRISE V ATHERMIQUE (POUR MOT.ESSENCE/ETHANOL),10
223,2024-02-16,1,12.5,100.0,2290,AMBLENY,DIVERS,DIVERS,TOYOTA YARIS (GH-102-MJ)  1 REPARATION PNEU ,10
224,2024-05-21,1,31.67,100.0,95200,SARCELLES,DIVERS,DIVERS,VITRE MOBILE AVANT GAUCHE VERT SUZUKI SWIFT 5 PORTES HAYON 05-10 8031LGNH5FD,8
225,2018-04-04,1,83.33,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,2 pneus 185/65/15,3
225,2018-04-04,1,184.45,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON,Lunette AR teintée vert,3
226,2018-06-12,1,194.44,100.0,75004,PARIS 4EME ARRONDISSEMENT,DIVERS,DIVERS,VITRAGE AVANT GRAND PRIUS FM-518-ZJ,10
227,2018-11-27,1,55.56,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,VITRE MOBIL AVG MERCEDES ,4
227,2018-11-27,1,491.02,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON,Pare-brise vert solar,4
228,2019-02-04,1,209.02,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,1
228,2019-02-04,1,69.44,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,DEFLECTEUR BMW SERIE 1 ARG,1
230,2019-07-18,1,381.5,0.0,95190,GOUSSAINVILLE,DIVERS,VOLKSWAGEN,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC ENJ+EMBASE RETRO INT),0
231,2019-09-11,1,265.92,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,VOLKSWAGEN,PARE-BRISE V ATHERMIQUE (+EMB/INTERM.4V/TOIT STAND),5
234,2020-06-04,1,14.47,0.0,93140,BONDY,DIVERS,BMW,JOINT PARE-BRISE SUP,9
237,2021-02-24,2,235.28,0.0,95400,VILLIERS LE BEL,DIVERS,PILKINGTON,Kit PB Vert + accessoires,2
237,2021-02-24,1,23.33,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,MONTAGE PNEUS ,2
238,2021-05-19,1,3055.56,100.0,95170,DEUIL LA BARRE,DIVERS,DIVERS,1 moteur M9T 2.3L,3
239,2021-07-27,1,180.56,100.0,95460,EZANVILLE,DIVERS,DIVERS,4 PNEUS 205/55/16,10
239,2021-07-27,1,144.92,0.0,95460,EZANVILLE,DIVERS,PEUGEOT,JOINT PARE-BRISE,10
240,2022-04-04,1,10.42,100.0,93400,ST OUEN,DIVERS,DIVERS,PLAQUE MINERALOGIQUE AR,3
242,2023-08-30,1,227.75,0.0,78590,NOISY LE ROI,DIVERS,VOLKSWAGEN,PARE-BRISE (DIMENSIONS=920X1637 MM),3
242,2023-08-30,1,37.5,100.0,78590,NOISY LE ROI,DIVERS,DIVERS,VITRE MOBILE AVANT GAUCHE VERT RANGE ROVER 02-12  7033LGSR5FD,3
243,2023-10-30,1,222.22,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,4 PNEUS 235/65/16C OVATION,6
245,2024-05-21,1,541.67,100.0,76420,BIHOREL,DIVERS,DIVERS,4 PNEUS 245/70/17.5,6
245,2024-05-21,1,318.46,0.0,76420,BIHOREL,DIVERS,PILKINGTON (EUROCODE),Lunette AR teintée vert-solaire,6
246,2018-04-04,1,129.17,100.0,95880,ENGHIEN LES BAINS,DIVERS,PEUGEOT,ventilateur chauffage,5
246,2018-04-04,1,47.5,100.0,95880,ENGHIEN LES BAINS,DIVERS,DIVERS,FIXE AVANT DROITE ET GAUCHE,5
247,2018-06-13,1,485.83,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,AUDI,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC ENJOLIVEUR),1
248,2019-02-04,1,63.89,100.0,93300,AUBERVILLIERS,DIVERS,DIVERS,1 VITRE LATERAL SPRINTER,0
249,2019-06-10,1,104.17,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,1 PARE BRISE POLO ,9
253,2020-02-07,1,15.88,0.0,92110,CLICHY,DIVERS,PILKINGTON,Enjoliveur pare-brise,0
254,2020-04-29,1,138.89,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,PARE BRISE RENAULT  TRAFIC 2 ,5
257,2020-12-03,1,3055.56,100.0,95200,SARCELLES,DIVERS,DIVERS,30 pneus 225/65/16c ,7
257,2020-12-03,1,470.1,0.0,95200,SARCELLES,DIVERS,CITROEN,PARE-BRISE V CAPTEUR PLUIE (EQUIP.CAMERA/ACOUSTIQUE),7
258,2021-02-24,1,49.17,0.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,KITS COLLAGE 400ML LUNETTE CHAUFFANTE,2
259,2021-07-27,1,50.0,100.0,95200,SARCELLES,DIVERS,DIVERS,GRILLE CENTRAL TRAFIC 3,5
260,2021-10-14,1,208.54,100.0,93200,ST DENIS,DIVERS,DIVERS,TRAVERSE DE PARE CHOC AVANT REEMPLOI,3
264,2023-02-02,1,368.9,100.0,95100,ARGENTEUIL,DIVERS,DIVERS,1 VITRE AV 208 + MO,5
264,2023-02-02,1,1944.44,100.0,95100,ARGENTEUIL,DIVERS,DIVERS,1 MOTEUR G9U650,5
265,2023-06-23,1,394.49,0.0,93430,VILLETANEUSE,DIVERS,TOYOTA,PARE-BRISE V (SYS.PRECOLLISION),4
266,2023-08-30,1,297.79,0.0,92250,LA GARENNE COLOMBES,DIVERS,KIA,PARE-BRISE V CAPTEUR PLUIE (YC EMBASE+CALES/ELECTROCH),5
268,2024-02-16,1,191.07,0.0,93150,LE BLANC MESNIL,DIVERS,DS,GLACE FIXE V PTE AVG (YC CADRE),2
269,2024-05-21,1,366.62,0.0,92320,CHATILLON,DIVERS,RENAULT,PARE-BRISE V CAPTEUR PLUIE,8
270,2019-02-04,1,83.33,100.0,93300,AUBERVILLIERS,DIVERS,DIVERS,2 pneus 195/70/14,10
271,2019-04-13,1,1068.4,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé bleu,6
271,2019-04-13,1,380.27,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PEUGEOT,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (REFLECHISS./LAT+AR TREMPE),6
273,2019-07-19,1,81.94,100.0,28100,DREUX,DIVERS,DIVERS,RENAULT KADJAR 5T 2015-,2
273,2019-07-19,1,5.83,100.0,28100,DREUX,DIVERS,DIVERS,AGRAFES RIVETS VISSERIE,2
274,2019-11-06,1,94.17,100.0,95560,MAFFLIERS,DIVERS,DIVERS,IVECO III,10
274,2019-11-06,1,250.0,100.0,95560,MAFFLIERS,DIVERS,DIVERS,4 pneus 215/60/16,10
275,2019-12-18,1,48.61,100.0,95270,VIARMES,DIVERS,DIVERS,VALVE ELECTRONIC ET DIAG VALISE ,4
276,2020-04-29,1,333.33,100.0,93200,ST DENIS,DIVERS,DIVERS,Retroviseur AVD ,10
277,2020-06-04,1,11.23,0.0,93120,LA COURNEUVE,DIVERS,MINI,ENJOLIVEUR INF D PARE-BRISE,2
277,2020-06-04,1,246.93,0.0,93120,LA COURNEUVE,DIVERS,MERCEDES,PARE-BRISE V ATHERMIQUE AVEC BANDEAU,2
281,2021-07-28,1,116.67,100.0,94350,VILLIERS SUR MARNE,DIVERS,DIVERS,PARE BRISE VW TIGUAN CAT CAM 8627AGACMVZ1D (VSF),2
281,2021-07-28,1,381.5,0.0,94350,VILLIERS SUR MARNE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,2
285,2022-10-06,1,349.53,0.0,95350,ST BRICE SOUS FORET,DIVERS,FORD (EU),PARE-BRISE V (JOUR-NUIT MANU),2
287,2023-06-23,1,59.03,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,1 pneu 245/45/17,4
287,2023-06-23,1,222.22,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,4 PNEUS 235/65/16C OVATION,4
288,2023-10-30,1,326.67,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,AGC,Pare-brise vert,10
288,2023-10-30,1,133.75,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,RENAULT,PARE-BRISE V,10
289,2024-02-17,1,339.78,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Kit PB Clair + accessoires,6
290,2024-05-22,2,21.58,0.0,93800,EPINAY SUR SEINE,DIVERS,BMW,JOINT PARE-BRISE,5
291,2018-04-05,1,648.77,0.0,93110,ROSNY SOUS BOIS,DIVERS,AUDI,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMB/ELECTROCH/CHANG-VOIE),0
291,2018-04-05,1,359.0,0.0,93110,ROSNY SOUS BOIS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé gris,0
292,2018-06-14,1,194.44,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,1 VITRE FIXE AV DROIT RENAULT MASTER,8
292,2018-06-14,1,398.92,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON,Pare-brise vert,8
294,2019-02-05,1,297.92,0.0,95400,VILLIERS LE BEL,DIVERS,VOLKSWAGEN,LUNETTE V CHAUFFANTE ATHERMIQUE,3
295,2019-04-13,1,103.28,100.0,93700,DRANCY,DIVERS,DIVERS,FEU ARD,9
295,2019-04-13,1,220.21,100.0,93700,DRANCY,DIVERS,DIVERS,BOUCLIER AR ,9
296,2019-06-11,1,452.43,0.0,95140,GARGES LES GONESSE,DIVERS,PILKINGTON,Pare-brise vert dégradé gris,9
297,2019-07-19,1,48.61,100.0,92390,VILLENEUVE LA GARENNE,DIVERS,DIVERS,1 CUSTODE AR GAUCHE MERCEDES W203,9
298,2019-09-11,1,974.17,100.0,94320, THIAIS,DIVERS,DIVERS,1 PHARE EXENON ,3
298,2019-09-11,1,34.72,100.0,94320, THIAIS,DIVERS,DIVERS,filtre à gasoil,3
299,2019-11-06,1,89.11,0.0,95200,SARCELLES,DIVERS,FORD (EU),GLACE FIXE V PTE AVG,10
300,2020-06-05,1,106.94,100.0,95190,GOUSSAINVILLE,DIVERS,DIVERS,1 PNEU 255/55/18 BRIDG,1
304,2021-05-19,1,2.87,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,TABLEAU INDICATEUR,6
304,2021-05-19,1,83.33,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,2 pneus 195/75/16c,6
305,2021-07-28,1,197.03,0.0,92600,ASNIERES SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Glace de déflecteur AVD verte,7
305,2021-07-28,1,152.78,0.0,92600,ASNIERES SUR SEINE,DIVERS,DIVERS,2 PNEUS +PARA  IVECO,7
307,2022-04-05,1,146.28,100.0,93700,DRANCY,DIVERS,DIVERS,PARE BRISE RENAULT TRAFIC ,4
308,2023-02-03,1,97.22,100.0,93120,LA COURNEUVE,DIVERS,DIVERS,MAIN D'OEUVRE,10
308,2023-02-03,1,398.52,0.0,93120,LA COURNEUVE,DIVERS,PEUGEOT,PARE-BRISE V (INTERMITTENT),10
309,2023-04-22,1,11.14,0.0,94450,LIMEIL BREVANNES,DIVERS,VOLKSWAGEN,ENJOLIVEUR D PARE-BRISE,4
309,2023-04-22,1,35.29,100.0,94450,LIMEIL BREVANNES,DIVERS,DIVERS,CUSTODE ARRIERE DROIT VERT VOLKSWAGEN PASSAT BERLINE 01-05  8556RGNS4RQZ,4
312,2023-10-30,1,487.99,0.0,93240,STAINS,DIVERS,PILKINGTON,Pare-brise clair,9
312,2023-10-30,1,25.51,100.0,93240,STAINS,DIVERS,DIVERS,SUPPORT CAPT PLUIE,9
314,2024-05-22,1,48.61,100.0,93390,CLICHY SOUS BOIS,DIVERS,DIVERS,1 DELECTEURE AV GAUCHE VENTE COMPTOIR,7
316,2018-06-14,1,471.87,0.0,95500,BONNEUIL EN FRANCE,DIVERS,FORD (EU),PARE-BRISE V (TOIT HAUT),3
316,2018-06-14,1,551.22,0.0,95500,BONNEUIL EN FRANCE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,3
318,2018-11-28,1,285.04,0.0,95500,GONESSE,DIVERS,PEUGEOT,PARE-BRISE V ATHERMIQUE (YC JT+CALES/REFLECHISSANT),7
318,2018-11-28,1,183.43,0.0,95500,GONESSE,DIVERS,AGC,Kit PB Vert + accessoires,7
319,2019-04-13,1,77.53,100.0,93110,ROSNY SOUS BOIS,DIVERS,DIVERS,PARE-BRISE VERT BANDEAU BLEU CLASSE A/B W169/245 CAPTEUR DE PLUIE 04-12  5358AGSBLMV1B,1
322,2019-09-11,1,318.08,0.0,93240,STAINS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé gris,10
325,2020-06-05,1,287.44,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,AGC,Pare-brise vert,9
326,2020-07-07,1,88.31,100.0,95200,SARCELLES,DIVERS,DIVERS,1 CARTON DE COLLE 24 BOUDIN ,0
326,2020-07-07,1,93.75,100.0,95200,SARCELLES,DIVERS,DIVERS,CAPTEUR+MO,0
327,2020-09-03,1,391.52,0.0,93430,VILLETANEUSE,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert dégradé bleu,2
327,2020-09-03,1,344.05,0.0,93430,VILLETANEUSE,DIVERS,TOYOTA,PARE-BRISE V (+JT SUP/DIESEL/ELECTROCHR),2
330,2021-07-28,1,161.77,0.0,93240,STAINS,DIVERS,PILKINGTON,Kit PB Vert + accessoires,5
330,2021-07-28,1,201.39,100.0,93240,STAINS,DIVERS,DIVERS,PRE-BRISE RENAULT MASTER CAPTEUR,5
331,2022-01-10,1,125.0,100.0,95380,LOUVRES,DIVERS,DIVERS,MAIN D'euvre,1
331,2022-01-10,1,451.39,0.0,95380,LOUVRES,DIVERS,DIVERS,10 PNEUS 195/75/16 C,1
332,2022-04-05,1,84.37,0.0,93240,STAINS,DIVERS,RENAULT,GLACE FIXE V PTE AVG (YC CADRE),3
337,2018-09-06,1,65.97,100.0,93200,ST DENIS,DIVERS,DIVERS,206,8
338,2019-02-05,1,107.64,100.0,59199,HERGNIES,DIVERS,DIVERS,AMORTISSEUR AR,9
339,2019-04-15,1,48.25,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,CHEVROLET (EU),JOINT PARE-BRISE,2
340,2019-06-11,1,452.5,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,TOYOTA C-HR CROSSOVER 5P (16-): 8421AGACMVZ ,2
341,2019-07-19,1,138.89,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,deflecteur avd peugeot 407,6
341,2019-07-19,1,50.0,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,CUSTODE ARRIERE GAUCHE VERT CITROEN C4 5 PORTES HAYON 04-10,6
342,2019-09-11,1,138.27,0.0,91810,VERT LE GRAND,DIVERS,PILKINGTON,Glace de déflecteur AVD verte,8
342,2019-09-11,1,949.82,0.0,91810,VERT LE GRAND,DIVERS,FIAT,PARE-BRISE V ATHERMIQUE,8
343,2019-11-07,1,96.67,100.0,83300,DRAGUIGNAN,DIVERS,DIVERS,PARE BRISE HYUNDAI TUCSON 4129AGNBLV,2
344,2019-12-19,1,180.56,100.0,93430,VILLETANEUSE,DIVERS,DIVERS,vidange l'huile a moteur 5w30 evolution,0
344,2019-12-19,1,410.93,0.0,93430,VILLETANEUSE,DIVERS,AUDI,PARE-BRISE V DEGRADE CAPTEUR PLUIE (ATH/CHANGEM-VOIE/BOUSSOLE),0
348,2020-09-03,1,293.33,100.0,47000,AGEN,DIVERS,DIVERS,PARE BRISE FIAT 500L 3373AGAHMWZ,4
348,2020-09-03,1,66.67,100.0,47000,AGEN,DIVERS,DIVERS,UN PARALELLISSME,4
349,2020-12-08,1,1144.51,0.0,92500,RUEIL MALMAISON,DIVERS,LEXUS,PHARE COMPLET G (FULL LED),2
350,2021-05-20,1,306.67,100.0,93450,L ILE ST DENIS,DIVERS,DIVERS,DISCOVERY PARE  BRISE,1
353,2022-01-10,1,489.17,0.0,33470,GUJAN MESTRAS,DIVERS,AUDI,PARE-BRISE V DEGRADE (REGARD No CHASSIS),0
354,2022-06-23,1,204.99,0.0,95240,CORMEILLES EN PARISIS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert solar,4
356,2023-02-06,1,506.5,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,VOLKSWAGEN,PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE,7
357,2023-04-22,1,138.89,100.0,93700,DRANCY,DIVERS,DIVERS,FORFAIT VIDANGE 4 FILTRES ,6
357,2023-04-22,1,104.17,100.0,93700,DRANCY,DIVERS,DIVERS,UNE VIDANGE,6
358,2023-06-24,1,348.13,0.0,91160,CHAMPLAN,DIVERS,MERCEDES,LUNETTE V CHAUFFANTE (SURTEINTEE),4
359,2023-10-31,1,955.83,0.0,93290,TREMBLAY EN FRANCE,DIVERS,OPEL,OPTIQUE G XENON DIRECTIONNEL (DOUBLE OPTIQUE),10
360,2024-02-20,1,92.36,100.0,94120,FONTENAY SOUS BOIS,DIVERS,DIVERS,VIDANGE PLUS 3 FILTTRES,7
360,2024-02-20,1,51.39,100.0,94120,FONTENAY SOUS BOIS,DIVERS,DIVERS,VITRE MOBILE AVD AUDI A4,7
361,2018-04-06,1,62.46,100.0,93380,PIERREFITTE SUR SEINE,DIVERS,DIVERS,LUNETTE VERT PEUGEOT 208 3 ET 5 PORTES 1 TROU ANTENNE INTEGREE 11-  6564BGSHA (ST GO),2
363,2019-02-05,1,30.16,100.0,93800,EPINAY SUR SEINE,DIVERS,DIVERS,VITRE MOBILE VW POLO AVD 09-17  8603RGSH5FD  ,9
364,2019-04-15,1,148.64,0.0,93240,STAINS,DIVERS,MERCEDES,PARE-BRISE,8
364,2019-04-15,1,247.68,0.0,93240,STAINS,DIVERS,RENAULT,PARE-BRISE V (CLOISON VITRE),8
365,2019-06-11,1,65.83,100.0,95160,MONTMORENCY,DIVERS,DIVERS,T1,6
365,2019-06-11,1,79.17,100.0,95160,MONTMORENCY,DIVERS,DIVERS,1 tassau avg et 1 tassau avd,6
368,2020-04-29,1,76.39,100.0,93440,DUGNY,DIVERS,DIVERS,1 pneu 215/65/16c,2
373,2021-02-25,1,134.33,100.0,93420,VILLEPINTE,DIVERS,DIVERS,FEUX ARG AVEC LAMPE AVEC SUPPORT ,7
374,2021-05-20,1,621.73,0.0,93110,ROSNY SOUS BOIS,DIVERS,OPEL,PARE-BRISE ATHERMIQUE CAPTEUR PLUIE (REFL.THERMIQUE/MARQUAGE=C),8
375,2021-07-29,1,59.09,0.0,95140,GARGES LES GONESSE,DIVERS,MERCEDES,ENJOLIVEUR SUP PARE-BRISE,1
376,2022-01-10,1,133.75,0.0,95820,BRUYERES SUR OISE,DIVERS,RENAULT,PARE-BRISE V,8
377,2022-04-05,1,183.65,0.0,95200,SARCELLES,DIVERS,SMART,PARE-BRISE V,0
378,2022-10-07,1,332.62,0.0,75020,PARIS 20EME ARRONDISSEMENT,DIVERS,MERCEDES,PARE-BRISE V CAPTEUR PLUIE (RAD+TV NUM/DET.VOIE AUTO),1
379,2023-02-06,1,361.33,0.0,95360,MONTMAGNY,DIVERS,VOLKSWAGEN,PARE-BRISE V (YC ENJ.INF/REGARD No CHAS),7
380,2023-04-22,1,322.97,0.0,95270,VIARMES,DIVERS,FORD (EU),PARE-BRISE V (SANS RETRO INTERIEUR),10
384,2018-04-07,1,138.89,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,PARE BRISE TOYOTA SPORTEG,1
384,2018-04-07,1,208.33,100.0,95400,VILLIERS LE BEL,DIVERS,DIVERS,PARE-BRISE V (TOYOTA  GQ-237-NL) + MAIN D'OEUVRE,1
385,2018-06-16,1,197.03,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Glace de déflecteur AVD verte,3
388,2019-02-06,1,74.17,100.0,93200,ST DENIS,DIVERS,DIVERS,REMPLACER PARE BRISE V DAF XF,3
388,2019-02-06,1,74.17,100.0,93200,ST DENIS,DIVERS,DIVERS,REMPLACER : LUNETTE V CHAUFFANTE SURTEINTEE (NC NETTOYA),3
389,2019-04-15,1,111.11,100.0,93100,MONTREUIL,DIVERS,DIVERS,2 depanage,4
391,2019-07-19,1,43.33,100.0,93000,BOBIGNY,DIVERS,DIVERS,verin,3
391,2019-07-19,1,125.0,100.0,93000,BOBIGNY,DIVERS,DIVERS,boite accelerateur,3
395,2020-09-03,1,70.12,0.0,93200,ST DENIS,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,8
396,2020-12-08,1,87.69,0.0,93150,LE BLANC MESNIL,DIVERS,PILKINGTON (EUROCODE),Enjoliveur pare-brise,4
397,2021-05-21,1,91.67,100.0,93120,LA COURNEUVE,DIVERS,DIVERS,PARE BRISE AUDI A3 AVEC CAPTEUR,7
400,2022-01-10,1,13.89,100.0,92400,COURBEVOIE,DIVERS,DIVERS,2 VALVES,8
401,2022-04-06,1,166.67,100.0,94470,BOISSY ST LEGER,DIVERS,DIVERS,3 geometries,1
401,2022-04-06,1,40.17,0.0,94470,BOISSY ST LEGER,DIVERS,PILKINGTON,Kit enjoliveur pare-brise,1
402,2022-06-23,1,138.89,100.0,93700,DRANCY,DIVERS,DIVERS,PARE BRISE TOYOTA SPORTEG,2
402,2022-06-23,2,466.4,0.0,93700,DRANCY,DIVERS,CITROEN,PARE-BRISE V CAPTEUR PLUIE (ACOUSTIQUE),2
406,2024-02-20,1,30.13,0.0,93000,BOBIGNY,DIVERS,CITROEN,JOINT INF PARE-BRISE,1
406,2024-02-20,1,51.36,0.0,93000,BOBIGNY,DIVERS,VOLKSWAGEN,ENJOLIVEUR SUP PARE-BRISE,1
408,2018-09-07,1,8.71,0.0,93600,AULNAY SOUS BOIS,DIVERS,TOYOTA,JOINT PARE-BRISE SUP,5
412,2019-07-19,1,10.42,100.0,95400,ARNOUVILLE LES GONESSE,DIVERS,DIVERS,REPARATION PNEU ARG YARIS (GH-114-SL) LE 09/10/2023,0
413,2019-09-11,1,538.72,0.0,93140,BONDY,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,0
414,2019-11-07,1,205.93,0.0,93000,BOBIGNY,DIVERS,PILKINGTON,Pare-brise clair,10
415,2019-12-20,1,90.28,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,pare brise golf 5 ,9
415,2019-12-20,1,27.78,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,MAIN D'EUVRE,9
417,2020-07-08,1,58.33,100.0,75016,PARIS 16EME ARRONDISSEMENT,DIVERS,DIVERS,DEFLECTEUR AVANT DROIT VERT PEUGEOT 308 5P BREAK 07-13   6554RGSH5FVZ,3
417,2020-07-08,1,130.42,100.0,75016,PARIS 16EME ARRONDISSEMENT,DIVERS,DIVERS,PARE BRISE BMW SERIE1  2448AGNGYMV1B,3
419,2020-12-08,1,290.97,100.0,91160,LONGJUMEAU,DIVERS,DIVERS,naymane,0
420,2021-05-21,1,382.33,0.0,93200,ST DENIS,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert,1
421,2021-07-30,1,534.93,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,OPEL,PARE-BRISE (SANS ASSIST.CHANGEMENT VOIE / EQUIP. ECLAIR.ADAPTAT.),3
422,2021-10-15,1,69.81,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,PILKINGTON (EUROCODE),Joint de pare-brise,6
422,2021-10-15,1,45.05,0.0,93380,PIERREFITTE SUR SEINE,DIVERS,AGC,Enjoliveur pare-brise,6
424,2022-04-06,1,41.67,100.0,95140,GARGES LES GONESSE,DIVERS,DIVERS,KIT ACCESSOIRES ALTERNATEUR,5
426,2023-02-06,1,112.5,100.0,94230,CACHAN,DIVERS,DIVERS,COMPLEMENT VITRE MERCEDES ,2
428,2023-06-26,1,24.4,100.0,93200,ST DENIS,DIVERS,DIVERS,CATADIOPTRE ARD,0
429,2023-08-31,1,105.5,100.0,93330,NEUILLY SUR MARNE,DIVERS,DIVERS,1 MOYAUX ROULEMENT AR,8
429,2023-08-31,1,33.33,100.0,93330,NEUILLY SUR MARNE,DIVERS,DIVERS,DEFLECTEUR AVANT DROIT VERT MASTER 3/MOVANO 2 09-  7281RGSV2FV1B,8
430,2023-11-02,1,330.75,0.0,95400,VILLIERS LE BEL,DIVERS,PILKINGTON (EUROCODE),Pare-brise vert solar,0
431,2024-05-23,1,111.11,100.0,93100,MONTREUIL,DIVERS,DIVERS,PARE BRISE PEUGEOT 206 + MO,6
434,2018-11-29,1,371.4,0.0,95670,MARLY LA VILLE,DIVERS,VOLKSWAGEN,PARE-BRISE V CAPTEUR PLUIE (AVEC REGARD No CHASSIS),3
436,2019-04-15,1,58.78,0.0,78000,VERSAILLES,DIVERS,PEUGEOT,KIT JOINTS PARE-BRISE,0
